id	z	HR	HR.95L	HR.95H	pvalue
CHCHD2	2.69719477815907	1.28499200469057	1.07094216414866	1.54182411281874	0.00699263557080824
HINT3	-2.6843325479246	0.668259698799371	0.49788512680983	0.896935861291548	0.00726747788310606
AK4	2.67147428672051	1.2114096868107	1.05240625195676	1.39443625175185	0.00755188581351873
MRPS24	2.66149148116272	1.3639723463773	1.08525710318974	1.71426711349222	0.00777953094626585
FHIT	-2.65410218436486	0.582657208211454	0.391001760175696	0.868255483372291	0.00795197421309502
MRPS12	2.65016149174937	1.29807845323584	1.07030522607089	1.57432443541443	0.00804533045056356
NDUFAF7	-2.64361039692982	0.581914294070127	0.389516882909267	0.869344206890289	0.00820270116316139
ACCS	-2.63519882362882	0.763042249713272	0.624011426594834	0.933049380240807	0.00840880120668955
MRPL44	2.62454625061517	1.58365501049352	1.12346008195572	2.23235630045296	0.00867645078438082
MRPL10	2.62311668920063	1.58482360127317	1.1234593815637	2.23565345429451	0.00871294253885631
VPS13D	-2.61617213669497	0.707615985360062	0.546097473980211	0.916906608425798	0.00889217162917086
HAGH	-2.59781969216241	0.69285000329125	0.525299633816015	0.913842493232765	0.00938177430837663
SLC25A29	-2.59759294055537	0.795934368781818	0.670017417196653	0.94551500177222	0.00938797105727231
GRPEL1	2.5865187240103	1.50900414465723	1.10480523825889	2.06108138315969	0.00969509027455947
NLN	2.58229984415112	1.47787145338587	1.09870864087583	1.98788282122894	0.00981442735778447
PPTC7	2.58047831547546	1.43083833094332	1.08996878877909	1.87830913175954	0.00986635524640524
EPHX2	-2.56287307016538	0.767694572099441	0.627171114034141	0.939703603758227	0.0103809992318097
CYP24A1	2.5518346563123	1.09237013281242	1.02070317921459	1.16906906078105	0.010715735853746
CISD1	2.53970931719903	1.47077219106807	1.0920586899	1.98081921605995	0.0110944635254165
LIPT1	-2.53317756639345	0.580644621405967	0.381279751743061	0.884254080701559	0.0113033677608215
MTHFD2	2.53063793848497	1.22868263189769	1.04753656279285	1.44115352489664	0.0113855307152562
GPAM	-2.52604540452958	0.709249113494816	0.543291956772409	0.92590051945847	0.0115354571581491
NME4	2.52451098483652	1.28850523636865	1.05832282972971	1.56875170553908	0.0115859383956697
SFXN2	-2.52215143106786	0.679033962605788	0.502636903581414	0.917336389522452	0.0116639484327544
ARMCX3	-2.52137020945308	0.714104742648466	0.549648549796153	0.927766631354079	0.0116898791648748
FDPS	2.51480195208396	1.36828786613366	1.07162956194202	1.74706983746862	0.0119099266420402
MIEF1	2.51399598092497	1.60356459264681	1.10967743484407	2.31726745272769	0.0119371794257125
CHCHD4	2.51312466197616	1.54919872256565	1.10114430998567	2.17956598443511	0.0119667040361461
ACAT1	-2.50907563743878	0.751427984002707	0.601086261445277	0.939372684687084	0.0121047561936748
SLC25A14	-2.49483052679767	0.632856527730172	0.441782673149464	0.906571056387244	0.0126017300987632
METTL5	2.48862843553867	1.46524678799315	1.08453798501635	1.97959700756069	0.012823690924558
MRPL12	2.4879946508676	1.24956268194384	1.04841952113612	1.48929590171563	0.012846566524263
NNT	-2.48132636402129	0.748618824480406	0.595581383732231	0.94097995618075	0.0130894465439486
ACO2	2.47848369911232	1.42386357526227	1.07673016662938	1.88291137723506	0.0131942139945664
MRPL13	2.4769198982904	1.29191593195656	1.05491048673924	1.58216909986576	0.0132521639980927
MDH2	2.4583435762472	1.37881384786872	1.06728880710257	1.78126821383581	0.013957956765675
C1QBP	2.43926270894048	1.29907938672445	1.05275824032528	1.60303399999125	0.0147172647171461
BAK1	2.42752780831413	1.3682567697104	1.06225091311085	1.76241466564215	0.0152021213684638
MTHFD1L	2.42746467572695	1.38622078169685	1.06491569183979	1.80446965927264	0.0152047674416355
IARS2	2.40526562672132	1.40605949728975	1.06512563288862	1.85612217833597	0.016160714426815
ABCD1	2.40037486751974	1.3280429307556	1.05343186405765	1.67424024856857	0.0163782894360808
MRPL47	2.39585581037517	1.31887169282004	1.05164494989779	1.65400170684131	0.0165816118073542
OGDH	2.3912205764448	1.41163938282375	1.06414958197508	1.87259928575123	0.0167924608176642
TFAM	2.37578972729987	1.42590807283042	1.064069692897	1.91079009743	0.0175114387465411
BCL2L13	2.3752341575722	1.52544483010419	1.07662343169693	2.16137031870459	0.0175378205454286
MRPL37	2.36842406900544	1.41410773934161	1.06157899777109	1.88370408859298	0.0178640468475593
MALSU1	2.35964367793963	1.48503124235802	1.06927351698438	2.06244497385379	0.0182924957725739
NDUFS2	2.35207200543196	1.44389169133386	1.06315262458769	1.96098205289339	0.0186691605819432
PHB	2.33386984411583	1.40418279468035	1.05588963327811	1.86736308297194	0.0196025382103735
CHCHD3	2.32053053145777	1.45063548147562	1.05950522538149	1.98615660376599	0.0203121952584659
BIK	2.31852165241461	1.19134871940347	1.02744683888862	1.38139679592527	0.0204209875947973
BCAT2	-2.31256184102648	0.766775705489608	0.61223955332543	0.960318521297121	0.0207467415720488
MPV17L	-2.31155706238211	0.756364231402081	0.596907806128993	0.958417438455866	0.0208021051487867
SLC25A36	-2.30735358233824	0.723399441576014	0.54944980361287	0.952419581609678	0.0210351166789185
PEX11B	-2.30315746736703	0.712120585843146	0.5334307866241	0.95066828067976	0.021269984916165
FASTKD3	-2.2880799775309	0.71258755466159	0.533064555089669	0.95256947439165	0.0221328640285705
PRELID1	2.27439964191195	1.35768537902816	1.04318053735022	1.76700918242686	0.0229419689647646
PREPL	-2.26933882137311	0.714979150282259	0.535119372677874	0.955291868392263	0.023247729458828
CCDC90B	2.26723223093484	1.31982920728881	1.03832485709792	1.67765331293456	0.0233760428722112
SMDT1	-2.26237807987198	0.763363695100656	0.604141107888368	0.964549710968191	0.0236740540552002
CASP9	2.25390468903279	1.38517892255003	1.04340844098169	1.8388969957648	0.0242021646370463
TK2	-2.24260798503715	0.742319426502938	0.572125834499845	0.963141493943149	0.0249221048772365
CHDH	-2.23274999213287	0.773830312164443	0.617868665938805	0.969159604678556	0.0255654357140117
MFF	2.23237578006059	1.35943350016003	1.0381817085379	1.7800924695158	0.0255901371857226
ARG2	-2.22369146596271	0.811833913815502	0.67557174282897	0.975580033678005	0.0261692098049685
PPIF	2.21879269621831	1.29917544534321	1.03100241966819	1.63710269305277	0.0265008311428766
CCDC51	2.21858981549104	1.41270134313625	1.04109820087595	1.91694220892883	0.0265146430556699
COASY	2.21808438718275	1.38544891115287	1.03866862002388	1.84800873773442	0.0265490791458148
MRPS2	2.21395664522034	1.36171862646059	1.0360553591894	1.78974762420079	0.0268317614750685
MYO19	2.21007155312034	1.29955720265897	1.03009648387386	1.6395055700332	0.0271001967645381
MAOA	-2.20645011270198	0.884898875783965	0.793816065635595	0.98643256827607	0.0273524995621052
TOMM22	2.20386043694768	1.3388163027359	1.0328183305557	1.7354737415505	0.027534160648631
MRPS11	2.19499498372467	1.50895742103603	1.04503778606546	2.17882312856111	0.0281639575761262
SOD1	2.19473279256246	1.30463340786838	1.02885390860662	1.65433431771804	0.0281827709647841
NLRX1	2.16814567486388	1.40868707456226	1.03344869245589	1.92017203033375	0.0301476046073638
ALDH6A1	-2.15800327318202	0.79682127472702	0.648296862214452	0.979372538822446	0.0309275773134479
MCCC1	-2.15367030424966	0.791761807879475	0.640191272879079	0.979217910293168	0.0312660365369344
COX5A	2.13787037089283	1.29956260273975	1.02204453635962	1.6524357778529	0.0325272655951668
MTHFD2L	-2.12491345172924	0.656956853255336	0.445900192633022	0.967912358347769	0.0335938353192815
UQCRB	2.11529381449102	1.34902356163698	1.02222751921143	1.78029307140509	0.034404913336802
HSPE1	2.11527213844002	1.26062673401942	1.01715067942256	1.56238381851806	0.0344067596773951
RPIA	-2.10811093479111	0.735046665529381	0.55210859555631	0.978600233458523	0.0350213948148297
MRPL11	2.10180759417544	1.27715175254158	1.01664641439665	1.6044089428949	0.0355701336415544
MT-ND5	-2.10105671049989	0.87154929399102	0.766643571508326	0.990810071441389	0.0356359883500637
SLC25A1	2.09998046593908	1.27748746238023	1.01646245971996	1.60554302909356	0.0357305595173654
PMAIP1	2.09240606692024	1.14118126346331	1.00839422604605	1.29145391994762	0.0364022065445335
GFM1	2.08737314304216	1.40735378084105	1.02107641548618	1.9397614462621	0.036854417733641
SLC25A27	-2.08541659874994	0.784870886322839	0.625064844612857	0.985533442660243	0.0370315014303223
HSDL2	-2.08316393708422	0.765557111576824	0.595410990087817	0.984324610802717	0.0372362830522746
RSAD1	-2.07946129067763	0.70030875223714	0.500575538212855	0.979736944819299	0.037574972139686
USP30	-2.0789792870561	0.616476560348253	0.390714726614623	0.972687548154961	0.0376192542959276
SSBP1	2.07280472680375	1.37515641579655	1.01749364386985	1.85854248751287	0.0381904563670418
HCCS	2.07178696762055	1.4084652600033	1.01865811550581	1.9474388496391	0.0382853125955106
DCAKD	-2.07109749576036	0.743888857583718	0.562225950136491	0.98424953935845	0.0383496858431456
RHOT1	-2.06822560470183	0.672199509641408	0.461345213459715	0.979423146874388	0.0386188136288718
MRPL3	2.06661874395442	1.35437221415093	1.01577794989919	1.80583177125094	0.0387700931841136
SLC25A4	-2.04820577949522	0.772625195877011	0.603620961841727	0.988947917717464	0.0405398403915853
BNIP3L	-2.04771760290812	0.775962114885699	0.608697964821346	0.989188790724162	0.0405876780103767
MTERF2	-2.0439287056311	0.734796991497953	0.546805144583497	0.987420517277147	0.0409605908294317
CRLS1	-2.0382446175524	0.787324758347843	0.62559910743552	0.990858630934635	0.0415254754587516
UCP2	-2.02813836293148	0.842799989916806	0.714407095000717	0.99426759332934	0.0425461285087956
TACO1	2.0252143616239	1.37844721897775	1.01039458644858	1.88056899848028	0.0428453576036978
SLC25A35	-2.02494521732899	0.760860982883834	0.584009058971112	0.991267903095301	0.0428729898166451
MRPS9	2.02323619498347	1.38511473660349	1.0102402135871	1.8990956880878	0.0430488016314798
MRPS16	2.02160887634769	1.39614977897243	1.01022801950063	1.9294992493757	0.0432167743308609
AASS	-2.02069650496951	0.823172145406604	0.681586972539648	0.994168621575135	0.0433111918627412
COX8A	2.02065557233363	1.27352892417227	1.00728879272568	1.61013994438938	0.0433154318934386
C15orf48	2.01968172684513	1.08993931806019	1.00254969210541	1.18494646839772	0.043416411717764
BCL2	-2.01525964266563	0.80245904788513	0.647840727520354	0.993979686947789	0.0438774511449675
SPRYD4	-2.0120121140414	0.649067896022415	0.42602596322878	0.988881359375574	0.0442186600202198
SLC25A33	-2.01028040226998	0.721645724512293	0.525042152339509	0.991868080279629	0.0444015198777269
THG1L	2.00985020495941	1.37203605889718	1.00788163342278	1.8677619320447	0.0444470453215077
BCKDHB	-2.00821185241755	0.734988786028452	0.544219464031195	0.992629906299369	0.0446207840513438
HSD17B4	-2.00815725599485	0.772685069065617	0.60074870108151	0.99383022365608	0.0446265835670096
TOMM5	2.00750612112649	1.32992193384293	1.00677511909199	1.75678988939627	0.0446957995253524
ETFA	2.00530208673331	1.36563944065208	1.0070703926436	1.85187758024434	0.0449307618829032
SLC25A12	-1.9934598738849	0.668490005838004	0.449913213999317	0.993255752443789	0.0462111132146511
COX4I2	-1.99261245005594	0.847924809933409	0.720922421531004	0.997300766112581	0.046303900825093
PHB2	1.99116480631553	1.26643745427423	1.00370814784219	1.59793843363395	0.0464627716198031
LDHB	1.98714440800862	1.15567004245497	1.00198091565171	1.33293281954296	0.046906396291577
NDUFA12	1.98630408077723	1.32604231001074	1.0037492089534	1.75182026770619	0.0469995698058419
PDF	1.98608886211918	1.39276111710612	1.00436725107316	1.93134884401105	0.0470234577754122
PARL	1.98460191695578	1.34248532959515	1.00366305735864	1.7956891478314	0.0471887789060842
CCDC58	1.98348463946193	1.26070168319792	1.00275095923716	1.58500844040794	0.0473133211704609
COX18	-1.97736968177299	0.670011489989237	0.450500630527909	0.996481172937641	0.0479998584034238
PDE12	-1.97059021277717	0.631935869569635	0.400332517014235	0.997528120441265	0.0487707670171551
OAT	-1.96733928357058	0.846507173046317	0.7170221771395	0.999375496135393	0.0491441090466289
MRPS17	1.96007490621855	1.32737056434378	1.0000160265647	1.76188437813235	0.0499870357588217
ACSL1	-1.9589829894933	0.835175024208532	0.697454411168115	1.00009019929131	0.0501147789378019
MT-ND6	-1.95004038305287	0.895763950726521	0.801943696734849	1.00056033695154	0.0511713060004548
EXOG	-1.94295703240672	0.650782310827048	0.421928108309085	1.0037672478913	0.0520213500727508
COX16	1.92533905428692	1.37390811381382	0.994303562032859	1.89843783858544	0.0541869547800564
MRPL17	1.91711087321798	1.28605161450215	0.994392295797115	1.66325580171333	0.0552238475669202
NDUFAF6	-1.91625006177353	0.753243080126321	0.563719318822244	1.0064851758914	0.0553332739702005
OSGEPL1	-1.91581662678453	0.677540893715992	0.454962044473894	1.00901090153204	0.0553884406198309
DECR1	1.91365507354891	1.30600583445824	0.993560280878086	1.71670634632409	0.0556642430595463
DNM1L	1.91019388281821	1.28750168774072	0.993437434320493	1.66861096498646	0.0561082544953349
MRPS10	1.90674987030224	1.28528083846894	0.993020129340322	1.66355825519151	0.0565529856714809
FARS2	-1.90523718468259	0.708049101498041	0.496386443305471	1.0099662005146	0.0567492466194746
NUDT13	-1.89946145366398	0.737269321032089	0.538314269387025	1.00975597833227	0.0575038301125068
MRPS34	1.89822697141885	1.2804408253458	0.991992277589885	1.65276357916372	0.0576661892967361
FKBP10	1.89597251634348	1.10833076206842	0.996534530220105	1.23266885481214	0.0579636788322573
MRPL28	1.89560771632818	1.29384338993472	0.991291981248239	1.68873626473789	0.0580119361692997
SLC25A22	1.88558088586341	1.28523978738708	0.99014945350999	1.6682747288575	0.0593514551397082
AKAP1	-1.88341455431323	0.788596385852956	0.615910112001174	1.00969970725072	0.0596442094728394
AKR1B10	1.88190261146863	1.05207572467345	0.997896478014629	1.10919654977572	0.0598492398141702
AK3	-1.87130659390377	0.770576676914768	0.586501821166885	1.01242382133379	0.0613025971086211
NDUFB4	1.86960412733524	1.25705977898818	0.989003952956044	1.5977684247133	0.0615388117105887
COA5	-1.86888434114463	0.735527763232403	0.532962775774365	1.01508231921004	0.0616389073284734
ACSF3	-1.86866792501729	0.702896385003647	0.485626421016953	1.01737324550129	0.0616690291417922
MRPS5	1.86284483019683	1.41454392192821	0.982081733080893	2.03744193549645	0.0624841006731214
NGRN	1.85616661560397	1.28389939179593	0.986122608345515	1.67159502713317	0.0634298129749112
MTIF2	1.85329735293649	1.38234270238088	0.981537404149843	1.94681459794269	0.0638397503822751
MUTYH	-1.8505644545023	0.757316454300446	0.564180467367294	1.01656871360777	0.0642322373721518
ALDH4A1	-1.84923480790887	0.795622712478602	0.624408564725034	1.01378414130268	0.0644239146224763
MTO1	-1.84570417418601	0.605118001725704	0.354956210481713	1.03158582720832	0.064935170804493
MRPS27	1.83401964800216	1.3683010571626	0.978696964525975	1.91300050055748	0.066651077638993
SLC25A23	-1.83138115941122	0.807039580826584	0.641582747961448	1.0151658333866	0.0670436714334552
HADH	-1.82910450999754	0.783514102207809	0.603272370449682	1.01760726734578	0.067383953480385
IMMT	1.82635054281241	1.38186062152869	0.976615961414443	1.95526066824267	0.0677974765051316
BOLA3	1.81457787087916	1.24462836365788	0.982619340500901	1.57650037992538	0.0695888057768423
COX6B1	1.80975555522796	1.18831607322916	0.98578158143883	1.4324624404462	0.0703337030195854
EHHADH	1.80594854176946	1.27404960122883	0.979556447374984	1.65707896746655	0.0709263777861124
PRKACA	-1.80410160998577	0.722480859382411	0.507523583047298	1.02848145309792	0.0712153793940734
MGST3	1.80215638798773	1.30154714863216	0.977185931523408	1.73357487604386	0.0715208041029606
WARS2	1.80056576849377	1.38553335585402	0.971545422842084	1.97592684299656	0.0717713486795343
SLIRP	1.79963716081976	1.26602913354453	0.979204618257516	1.63686908445726	0.0719179493592455
TIMM22	1.7982475535502	1.42965427151486	0.968367201157869	2.11067798828461	0.0721377868228172
AMACR	-1.78453203917664	0.747998042012711	0.543756495547962	1.02895519490029	0.0743372534505519
SLC25A3	1.78126881819873	1.35593286530682	0.969915707914793	1.89558115227542	0.0748685459209637
METAP1D	1.77398710765877	1.35315415622734	0.968791096517753	1.8900113523925	0.0760652828545035
CYC1	1.77315556257956	1.17364748408684	0.983272633409581	1.40088147488347	0.0762029331777998
ACACB	-1.77203192253031	0.72779105891734	0.512128110834176	1.03427211714127	0.0763892583174493
ALDH3A2	-1.77164163037267	0.877906725427364	0.760125697759959	1.01393785372848	0.0764540645292934
SDR39U1	-1.74972696737429	0.75867088319428	0.556794260068129	1.03374181504019	0.080165438030112
MRPS31	-1.74895720278477	0.711603497973703	0.486014343455481	1.04190245647512	0.0802984174758716
PTCD3	-1.7443336693722	0.733632582346962	0.517997916677625	1.03903268440369	0.081100923879027
NDUFB3	1.73327949758327	1.26863526830511	0.96936033846871	1.66030667865985	0.0830460030407082
CHPT1	1.72686907143555	1.16943295877358	0.979094489567576	1.39677371248401	0.0841911801384441
C3orf33	1.72664972935897	1.30909693832692	0.96425996658481	1.77725390799597	0.0842305890567099
DHODH	-1.72615124969537	0.704220702612188	0.472921700393965	1.04864462251251	0.0843202057969992
MRPL21	1.72251997590341	1.22718799083466	0.972173732427309	1.5490959224836	0.0849753673502096
DLD	1.72073864953076	1.29043511055742	0.965172471927328	1.72531109516013	0.0852982596016796
MCL1	1.71245301716343	1.26662914195987	0.966414558801483	1.66010473316095	0.0868132158553039
SOD2	1.70940114650963	1.16221276102034	0.978206346347217	1.38083187348191	0.0873766687108297
SPR	1.70890131173283	1.21172528912048	0.972180047466563	1.51029449752682	0.0874692315080234
ANGEL2	-1.70773402986961	0.721843857007703	0.496568076204245	1.04931947676282	0.0876857048169066
OPA1	1.70651037693906	1.2582769279729	0.966453752697027	1.63821685523037	0.0879130959362429
C16orf91	1.7049199613361	1.24822030812905	0.967376443669239	1.6105973510334	0.0882093529525923
SLC25A24	1.70408139069021	1.21547284632086	0.971124172440097	1.52130312690209	0.0883658827289787
RMDN3	-1.70358999952987	0.727754608467044	0.504893741075978	1.04898660263907	0.0884577110813904
NDUFA8	1.70319504023773	1.25338983599217	0.966524355238783	1.62539730370309	0.0885315745465097
VDAC3	1.70035713703059	1.20360653327293	0.97210190715946	1.49024364242878	0.0890637690905692
BID	1.69785992935934	1.19250648622281	0.9731874731152	1.46125156659834	0.089534201686847
TMEM65	1.69663281731282	1.18933048359346	0.97344727501859	1.45309051194132	0.0897661013745199
NSUN2	1.69299964524332	1.21557767504584	0.969685391054328	1.52382318812006	0.0904555347341594
MRPL16	1.69066476690343	1.33736550399579	0.95475100604187	1.87331197344605	0.090900847121335
MTFP1	1.68991932091718	1.23567010763382	0.966750077737486	1.57939538879912	0.0910433907005533
COX14	-1.68871604284104	0.818971036553001	0.649540076323661	1.03259765357186	0.0912738597287599
MIEF2	-1.68821344744398	0.770435848423838	0.569168708337339	1.04287426178172	0.091370262749427
POLDIP2	1.68813892847879	1.31708873326832	0.956620143426069	1.81338720831193	0.0913845632263248
MRPL9	1.68622621407282	1.25205653823296	0.964166354445195	1.62590777795184	0.0917522366400923
PRDX6	1.68600118511978	1.25097381457149	0.964268276728231	1.62292540625041	0.0917955710940212
MTX2	1.67852274713262	1.31983582309599	0.954535725463487	1.82493599082594	0.0932450935991349
UQCRQ	1.6709463370155	1.18201099442536	0.971491297353708	1.43814977524573	0.0947322778368689
HIBADH	1.66970653145842	1.24043089222574	0.963237953877122	1.59739220427793	0.0949774408627554
GPD2	1.66735678497604	1.26001478228412	0.960251320148181	1.65335596865359	0.095443481498745
ETFB	1.66377120634497	1.23797775018393	0.9627084900557	1.5919553278914	0.0961581601688693
MTERF4	-1.65271980520966	0.690221781901507	0.444677305660219	1.07135242151376	0.0983879017424976
MRPS25	-1.64988582454187	0.842930621885033	0.688076999985951	1.03263447742912	0.0989662905562732
HSD17B8	-1.6498748001703	0.866797047188064	0.731419620319867	1.02723129123248	0.0989685458146444
CPT2	-1.63846385575948	0.744964301866873	0.523819047045484	1.0594723773147	0.101324967962624
MRPL19	1.63679022856636	1.30329953475348	0.949041603098475	1.78979474845254	0.101674308151632
COA7	1.63562592682663	1.27891603271973	0.952387427951614	1.71739585251085	0.101917900744057
HADHA	1.6285167510365	1.40608742876848	0.932986771179145	2.11908884285899	0.103415360291936
SDHA	1.62770002354642	1.23728704975028	0.957467221830597	1.59888423183076	0.10358850811922
ME3	-1.62716855439282	0.832404480016409	0.667383203854425	1.03822993199351	0.103701304318469
MTX1	1.6263639313011	1.27292810409822	0.951705569501356	1.70257063752612	0.103872258990592
NDUFAB1	1.61845343526761	1.25190979066608	0.953698439699027	1.64336865693122	0.105564914198143
ARMCX1	-1.61466724913461	0.848887340998854	0.695800430067634	1.03565575209268	0.10638277359474
TIMM17A	1.61130846144373	1.29154020684311	0.946146581795543	1.76302080247096	0.107112507439304
TSTD1	-1.60597038607055	0.876396267784195	0.746055072093861	1.02950900934219	0.108280416830783
LARS2	1.59721078567099	1.36507488624218	0.931759245334294	1.99990443280287	0.110218729305507
ACSM3	-1.59544249169199	0.854402692532049	0.704225444214353	1.03660548905673	0.110613320385238
PDSS1	1.58870630510338	1.25275572437221	0.948702487117304	1.654256130092	0.112126714793895
