names	logFC	AveExpr	t	P.Value	adj.P.Val	B
INMT	-2.75498941274017	0.728634481790909	-14.0781675047129	2.15129544223277e-26	1.58120215004108e-23	49.4887942406298
UBE2T	2.4343760518188	-0.6487075034	14.0688793966486	2.254839227325e-26	1.60708541292982e-23	49.4424589725746
FAM189A2	-2.3141972276547	0.616822086	-14.0010637342632	3.17903998662248e-26	2.19914766133414e-23	49.103864879855
ARHGAP31	-1.1976755810547	0.286886212927273	-13.8750319621608	6.02689987382061e-26	4.05007671520745e-23	48.4732891224158
RAI2	-1.8598721023453	0.417419709581818	-13.8287986916266	7.62394258721096e-26	4.98097582364449e-23	48.241545337034
RAMP3	-2.15894618005983	0.514560171336364	-13.8199431864129	7.97524294993332e-26	5.06966795087653e-23	48.1971314340466
NOSTRIN	-2.27250843902051	0.785268814118182	-13.7994299345669	8.85272204456173e-26	5.47936901284452e-23	48.0942175534633
CLEC3B /// EXOSC7	-3.06316740261538	0.828647981981818	-13.6903016704096	1.54367010309341e-25	9.3095181601941e-23	47.5459874217934
JAM2	-2.0010551401547	0.47554028215	-13.668828692575	1.72238771548649e-25	1.01276397670606e-22	47.4379676939079
TACC1	-1.14779219589914	0.240189844009091	-13.6470159178386	1.92522142820591e-25	1.10441970710739e-22	47.328190047011
TEK	-1.21174639795128	0.315499634859091	-13.5900253642207	2.5757380431162e-25	1.44241330414507e-22	47.041142621551
MARC2	-1.28328247426154	0.347628960445455	-13.5530040601951	3.11243228017486e-25	1.7024280751096e-22	46.8544984824666
EFNA4	1.33822112055897	-0.147453458318182	13.5362251450413	3.39135524334285e-25	1.80296165515235e-22	46.7698614228835
GLDN	-1.46538411285897	0.371667724995455	-13.532899834111	3.44954398307209e-25	1.80296165515235e-22	46.7530843540318
ADRB2	-2.35159029234017	0.609825130881818	-13.5090540592092	3.89724383640704e-25	1.99267771809334e-22	46.6327436063267
LAMP3	-2.26847410423077	0.753914254081818	-13.5036411721706	4.00673633251572e-25	2.00507316044191e-22	46.6054188427188
AKAP2 /// PALM2-AKAP2	-1.61291369413846	0.499690929718182	-13.47527535216	4.63308152660664e-25	2.26770072872371e-22	46.4621776502495
FAM150B	-2.66779415645299	0.5367465237	-13.4675035536413	4.82123800908277e-25	2.26770072872371e-22	46.4229177718747
MBNL1-AS1	-1.29703033421966	0.181770087186364	-13.4653660467777	4.87431927326178e-25	2.26770072872371e-22	46.4121189274694
SFTA1P	-2.35343769910769	0.701804769490909	-13.4636559661312	4.91720821279377e-25	2.26770072872371e-22	46.403479145391
TCF21	-2.47623412790512	0.657434035831818	-13.444062383998	5.43650231107984e-25	2.45897181454996e-22	46.304466452618
ADAMTSL3	-1.13438854901709	0.255179505181818	-13.4310967000977	5.81005872957336e-25	2.5783505909352e-22	46.2389257704458
CHRDL1	-2.74275303048547	0.760264945454545	-13.4121599275238	6.40243806433931e-25	2.74933406768874e-22	46.1431718150292
MCEMP1	-3.3551978412564	0.856575794663636	-13.4113483061905	6.42914003923813e-25	2.74933406768874e-22	46.1390670553647
PLA2G1B	-2.70395956214871	0.702940298990909	-13.3490336805586	8.85136755120187e-25	3.71757437150479e-22	45.823719283886
FMO2	-2.75709407506239	0.678914104068182	-13.2941205926205	1.17356451095024e-24	4.84249777149993e-22	45.5455145365193
LINC00312	-1.80480944915128	0.389821715995455	-13.2848125641399	1.23107041716921e-24	4.99220279514135e-22	45.498328688037
SPP1	2.57510763503076	-0.451350581109091	13.2525311831596	1.45332761554999e-24	5.79360432503996e-22	45.3346180697885
FABP4	-2.59540636236581	0.541651216336364	-13.2480646493858	1.48709973744386e-24	5.82943097077993e-22	45.3119588136483
EDNRB	-2.76448250280854	0.678043828190909	-13.2031946765722	1.87329991950679e-24	7.22295313226226e-22	45.0842229707086
SLC46A2	-2.13079504527521	0.592170666872727	-13.192553128124	1.97878637148154e-24	7.50662184794288e-22	45.0301842553128
UHRF1	2.36986100846495	-0.585431611781818	13.1756768605662	2.15843449402997e-24	8.05815544437857e-22	44.9444632365641
ECSCR	-1.64541216333504	0.441870450518182	-13.1615658180975	2.32115266663397e-24	8.42062588395223e-22	44.8727673382865
MYZAP	-2.3028866218376	0.580532745354545	-13.1597628219735	2.34281165230061e-24	8.42062588395223e-22	44.8636052668892
ADIRF	-2.82219462731452	0.576578682972727	-13.1581029365306	2.3629307327417e-24	8.42062588395223e-22	44.8551701553438
GINS1	2.53045578596752	-0.733665746827273	13.1417260772359	2.57096587232128e-24	9.02524139059651e-22	44.7719333731819
CAV1	-2.42240074054102	0.547134392377273	-13.111785158586	2.99999292461715e-24	1.03764461157346e-21	44.619691592908
SASH1	-1.33686035557436	0.293794470718182	-13.0955947250969	3.2612025630272e-24	1.11164469974492e-21	44.5373328675553
CBX7	-1.33024134342906	0.296030732690909	-13.0627261122126	3.86381690390268e-24	1.2982424797113e-21	44.3700600878597
FOXF1	-2.31682591474871	0.540600192145455	-13.0590545327726	3.93772096713039e-24	1.30443939643531e-21	44.3513687766044
NME1	1.66756197595384	-0.322301441845455	13.0372289681694	4.40726430179241e-24	1.43970633858552e-21	44.2402335860562
COL11A1	3.8713674064923	-0.849222195945455	13.0334755438559	4.4934986634529e-24	1.4477683364988e-21	44.2211168776313
HHIP	-2.25351617362222	0.503410717881818	-13.0196964646393	4.82484333042789e-24	1.53351777204951e-21	44.1509271558857
NEK2	1.69748674586752	-0.457304812386364	13.0111728809707	5.04197150565309e-24	1.58116226417281e-21	44.1074999690059
ACKR4	-2.14067055115384	0.445143189718182	-12.9912963890283	5.58716228313656e-24	1.72907969604437e-21	44.0062048511568
FGR	-1.69275383819658	0.517460942372727	-12.9625153238906	6.4831391234227e-24	1.98030431406366e-21	43.8594670518839
GPR146	-1.72464774156923	0.408103703309091	-12.9530016357798	6.8099519498412e-24	2.04093007450039e-21	43.8109460254779
WIF1	-3.48446727204273	0.822949493336364	-12.9517216684467	6.85516479105149e-24	2.04093007450039e-21	43.8044174121674
GDF10	-2.5068644412376	0.549675896381818	-12.9410559398902	7.24381865822117e-24	2.12968268551702e-21	43.7500100251845
KIF4A	2.36146504258461	-0.674048369527273	12.9381195857109	7.35464718264607e-24	2.13557162636834e-21	43.7350294919618
PLK1	1.09435760463931	-0.349405804509091	12.8919804082482	9.33728572044037e-24	2.67820683103363e-21	43.4995389369489
HJURP	1.94159630959829	-0.540600166572727	12.887488262786	9.55690330931744e-24	2.70817308235116e-21	43.4766013783137
EP300-AS1	-2.25308048045982	0.438803986409091	-12.8842146565222	9.72020490326422e-24	2.72165737291398e-21	43.4598847461733
AOC3	-2.14906837126154	0.649827516563636	-12.8798944139738	9.94001012634369e-24	2.7504592726071e-21	43.4378220409717
HSD17B6	-2.76478481498974	0.817335830018182	-12.8716023991506	1.03759592547448e-23	2.83770420548369e-21	43.3954716309729
GHR	-2.21224949545469	0.213071966645455	-12.8381569451439	1.23379602863917e-23	3.33550374639003e-21	43.2245924095598
TPX2	2.68599506447521	-0.752289284290909	12.7866524485406	1.61120721880872e-23	4.30631747572513e-21	42.9612569917233
STARD8	-0.999809556786323	0.237223752727273	-12.7809857092627	1.65924291341011e-23	4.37618923829334e-21	42.9322698426351
EMP2	-2.10547200692307	0.500289389445455	-12.7792130668374	1.67456220853061e-23	4.37618923829334e-21	42.9232016581736
CDC20	2.73487492731623	-0.737058867072727	12.7747810188316	1.71348798532021e-23	4.42870740821223e-21	42.9005277647669
EMCN	-2.41354484521367	0.614329664509091	-12.7706884541683	1.75023774678945e-23	4.47452084831389e-21	42.8795891478213
TMEM100	-3.77698499455384	1.02384134030909	-12.7514747148565	1.93362488118801e-23	4.89019969952065e-21	42.781267689774
LINC00341 /// SYNE3	-1.56231302053675	0.318879139636364	-12.7487553112712	1.96109313897118e-23	4.9069053860215e-21	42.7673493028669
LINC01140	-0.769305491717093	0.177624609186364	-12.7367000570262	2.08765271299281e-23	5.16858861153588e-21	42.7056408674649
OR7E47P	-1.4737166539282	0.361206119363636	-12.733290972292	2.12490606527197e-23	5.20601985991632e-21	42.6881882227142
MYCT1	-1.18088131963931	0.298846089881818	-12.7305082189248	2.15580885507891e-23	5.22728085272742e-21	42.6739413262412
MMRN2	-1.58656258482564	0.430449713736364	-12.6967803285635	2.56822379676867e-23	6.16373711224482e-21	42.5012126183062
ABCA3	-2.17442099477777	0.5961115357	-12.6767921983227	2.84908282028026e-23	6.76873009424158e-21	42.3988037929681
CDCA8	1.56739637364786	-0.410160449890909	12.6594429109827	3.11772790336491e-23	7.33289602871428e-21	42.3098882100972
PHACTR1	-1.35210076388034	0.273344264290909	-12.6538025641604	3.21042754318351e-23	7.47616394214615e-21	42.2809759282863
LINC00968	-2.32737514209914	0.476526104	-12.6517687394158	3.24452756620253e-23	7.48149885853761e-21	42.2705499497127
VSIG2	-1.2901525681359	0.315105789504545	-12.6221380701825	3.78458935513218e-23	8.64209142065134e-21	42.1186160521359
GNAQ	-0.843223819524785	0.243697355472727	-12.6066923390657	4.1009746022224e-23	9.27451179271835e-21	42.0393882914987
ADH1B	-2.95034183557179	0.923877171495455	-12.5991600251561	4.26475468263925e-23	9.55305048911191e-21	42.000744810076
GAPDH	1.02090943694701	-0.296204301409091	12.5796987494717	4.71893582899722e-23	1.04247789143851e-20	41.9008802399238
GPIHBP1	-2.25061698459658	0.481149302663636	-12.5787383474107	4.74256523741158e-23	1.04247789143851e-20	41.895951194402
CFD	-2.11201205938632	0.594946370045455	-12.576182766488	4.80602150266954e-23	1.04664468280359e-20	41.8828348944772
UBE2C	2.6245320766188	-0.642354719945455	12.571380764966	4.92756986815939e-23	1.06327012201017e-20	41.8581876149236
TOP2A	2.97847733125982	-0.739806548663636	12.568540706306	5.00090350411249e-23	1.06928409469751e-20	41.8436095479388
CLDN18	-3.22720967924102	0.8381828613	-12.5641835702695	5.11554330133478e-23	1.08394214817472e-20	41.8212430420999
ACVRL1	-1.57324801948119	0.403998069077273	-12.5529604773073	5.42311785478705e-23	1.13266593837007e-20	41.7636244980416
FAM46B	-1.67422566629572	0.282664658536364	-12.5513522298561	5.46868667175274e-23	1.13266593837007e-20	41.7553670488948
STXBP6	-1.93738869404444	0.189389543790909	-12.5506059463069	5.48996245638555e-23	1.13266593837007e-20	41.7515352311794
CDH5	-2.16676300001709	0.6205477656	-12.5356218290316	5.93515537332068e-23	1.21386829896089e-20	41.6745894063947
NPR1	-1.18529694176068	0.246730497290909	-12.5332056619152	6.01025801142552e-23	1.21863162438559e-20	41.6621803349105
LDB2	-1.14036135714872	0.287934754027273	-12.5219837274949	6.37176160342307e-23	1.28088746079069e-20	41.604540107148
CPB2	-3.5007598253641	0.701636289563636	-12.4815304085986	7.86568234417496e-23	1.56780380283894e-20	41.3966738376263
SUSD2	-2.29256728122136	0.65658314945	-12.4784135409681	7.9944173906728e-23	1.58007308427415e-20	41.3806527406878
OCIAD2	1.4860326759282	-0.222101358527273	12.4642872423597	8.60487984230124e-23	1.68655644909104e-20	41.3080322972558
MSTO1 /// MSTO2P	0.689889055528204	-0.141711094363636	12.4539774016223	9.07973060571454e-23	1.76491953592071e-20	41.2550217292429
KANK3	-1.8340952855094	0.423124955645455	-12.4425038923975	9.639139396701e-23	1.85829966074105e-20	41.1960182290929
CCNB1	2.33971424889059	-0.611437485054545	12.4405834732098	9.7360930437899e-23	1.86173096251982e-20	41.1861413194908
HIGD1B	-1.64249060541367	0.463138018227273	-12.4356501256773	9.98966297590849e-23	1.8948134934949e-20	41.1607673167208
CLIC5	-1.72437588519658	0.486668383418182	-12.4254755756739	1.05337348813809e-22	1.98202755528063e-20	41.1084300081275
MELK	2.48328249003931	-0.625550441281818	12.4082578836132	1.15229785736503e-22	2.15095600041473e-20	41.019845161906
AURKA	1.80544073289914	-0.484686862545455	12.4047450437235	1.17359787023033e-22	2.17346629195412e-20	41.0017688656915
DAPK2	-1.28464859594188	0.294557604854545	-12.3931609879865	1.2466752771987e-22	2.29076582185261e-20	40.9421532489756
PEBP4	-3.01262906244615	0.834207200136364	-12.3582689785327	1.49554047239739e-22	2.72675286130128e-20	40.762525594256
SAPCD2	1.18220886656239	-0.325630848427273	12.3538879874328	1.53012063191116e-22	2.76834132788849e-20	40.7399653547972
TSPAN7	-2.15291791006495	0.181684116327273	-12.3381251693908	1.66130694207865e-22	2.9827434563122e-20	40.6587817325833
TRHDE	-1.44251414957436	0.259645308081818	-12.3337044981526	1.70008297985904e-22	3.02923876411248e-20	40.6360105316654
KIF2C	1.8705899982094	-0.51327906035	12.3277798337984	1.75347829185863e-22	3.10088792665526e-20	40.6054898848418
NUF2	2.40571958154017	-0.721385523554545	12.323448159914	1.79357817279106e-22	3.1395519252189e-20	40.5831738175855
AX748273	-1.87071563680342	0.488121670581818	-12.3225466448139	1.80203873258738e-22	3.1395519252189e-20	40.5785291869597
HIST1H2BD	1.74994299199401	-0.271533931486364	12.3002436797847	2.02457999549138e-22	3.48445100220309e-20	40.4636046778068
STIL	1.63439421071795	-0.444977910309091	12.2990446334773	2.03729611421253e-22	3.48445100220309e-20	40.4574251032387
SLIT2	-2.15470081132136	0.403608779554545	-12.2983735230187	2.04444829210896e-22	3.48445100220309e-20	40.4539663276538
CGNL1 /// LOC101930344 /// LOC101930349	-1.01098697572051	0.245682478877273	-12.2967217544527	2.06215898443555e-22	3.48935102977871e-20	40.4454532867217
SEMA3G	-2.30012169897265	0.498778345209091	-12.2706828708088	2.36257934728732e-22	3.94485933977596e-20	40.3112253951527
SCN7A	-1.8896940360547	0.549523129463636	-12.270494696295	2.36490292052896e-22	3.94485933977596e-20	40.3102551950691
PECAM1	-1.26781821427179	0.4840375375	-12.2617066327662	2.47600858177203e-22	4.10110717206185e-20	40.2649423865759
EPRS	0.817129140276922	-0.190959378836364	12.2544031306728	2.57231722687648e-22	4.23083225007936e-20	40.2272800064074
LRRK2	-2.69253973725812	0.991429293490909	-12.2456810453881	2.6922659264983e-22	4.39736767994723e-20	40.1822973203978
C1QTNF7	-1.63853079711795	0.360202172318182	-12.2385139171954	2.79501656611503e-22	4.53370963000176e-20	40.1453299876471
WFS1	-1.20247110315213	0.298489574763636	-12.236624186621	2.82275742028669e-22	4.54734620035226e-20	40.1355823345516
SPOCK2	-1.3670242647453	0.288662074709091	-12.2351714742009	2.84427046343963e-22	4.55083274150341e-20	40.1280887457166
ASPA	-1.25981833783761	0.3127916942	-12.2309391283913	2.90788842899287e-22	4.62118485472381e-20	40.1062559974688
MDK	2.22279300068205	-0.202834636645455	12.2265083406825	2.97601835832513e-22	4.69771488508773e-20	40.0833982120266
SDPR	-2.61129420663846	0.702307630240909	-12.2195819309208	3.08574272723787e-22	4.83844459630898e-20	40.0476630846308
CPED1	-1.15677844508034	0.313419638054545	-12.2110856590195	3.2258907228291e-22	5.02469866231393e-20	40.0038239950147
ALDH18A1	1.13042941380427	-0.135728740059091	12.2065157487476	3.30389378248539e-22	5.11234090553002e-20	39.9802420492514
ROBO4	-1.42791501705555	0.327019617768182	-12.1824587828787	3.74679630200637e-22	5.75978098190782e-20	39.8560775409995
CD302 /// LY75 /// LY75-CD302	-1.70556024208205	0.584574864872727	-12.173732955274	3.92175932481799e-22	5.98959605972202e-20	39.8110311825982
CDCA3	1.52640109981709	-0.5435188956	12.1710825679188	3.97650728502212e-22	6.0340291189497e-20	39.7973477294412
CACNA2D2	-2.56890342944273	0.684905246036364	-12.1631691826696	4.14457246932152e-22	6.24874003066937e-20	39.7564895035527
BIRC5	1.50807546631111	-0.409505048709091	12.1517380540483	4.40000039016667e-22	6.59159294119236e-20	39.6974608877066
CCDC85A	-0.971929171507691	0.207844808163636	-12.1486438753514	4.47181413427646e-22	6.65677648342926e-20	39.6814814677017
PTPRB	-1.71351950736581	0.521223351463636	-12.1434997129521	4.5938166594055e-22	6.79538162447908e-20	39.6549137578561
ZNF385B	-2.67446149727692	0.778656417427273	-12.1348815156484	4.80573615687384e-22	7.06443215060455e-20	39.6103998634941
PEAK1	-0.756981266316238	0.145457236536364	-12.1319583705803	4.87981933035347e-22	7.1287795434729e-20	39.5953003572163
CYP4B1	-3.12524001927777	1.05171794468636	-12.1209137604976	5.17021427243242e-22	7.50638516590188e-20	39.5382441579143
KCNT2	-1.83062511764444	0.314802143818182	-12.1080736911794	5.52966651061469e-22	7.97900345580721e-20	39.4719022325438
SYNM	-1.62947045894188	0.268650494645455	-12.0892450851147	6.10256181854641e-22	8.75196670562266e-20	39.3745986573328
HN1	1.17155796908632	-0.186660173604545	12.0851397000276	6.2351733360774e-22	8.88795617360851e-20	39.3533794428476
DACH1	-2.05153809676068	0.2465867721	-12.0793236130425	6.42800384352549e-22	9.10762954215178e-20	39.3233163127314
BUB1B	2.25223430257094	-0.665386343890909	12.0746863229065	6.58602636170569e-22	9.2756491034322e-20	39.2993447192585
MIF	1.2910708703094	-0.350349057118182	12.0715830492205	6.69394412586037e-22	9.37152177620452e-20	39.2833021327748
PCDH9	-1.1045906753094	0.177275295618182	-12.0536581238745	7.35290512641492e-22	1.02299023842587e-19	39.190625484391
ANLN	2.56451571952136	-0.6032619239	12.0525926368249	7.39406209746588e-22	1.02299023842587e-19	39.1851159623197
RTKN2	-1.62405707412991	0.313966766736364	-12.0493719732143	7.51987715494352e-22	1.0343129279782e-19	39.1684617923874
ACOXL	-1.00275192674701	0.209891067763636	-12.0320969896574	8.23227294496444e-22	1.12571546317188e-19	39.0791205769295
PRC1	2.10494906319316	-0.681846368363636	12.0193293868884	8.80192483314779e-22	1.19665475188229e-19	39.0130776836086
HBB	-2.66472952434102	0.648661985613636	-12.014056856872	9.04854551421262e-22	1.21785962421158e-19	38.9858014084181
CAPN3	-1.33742518261196	0.282869680127273	-12.0136350721008	9.06857101043122e-22	1.21785962421158e-19	38.9836193196932
CCM2L	-0.799522107328203	0.150896736636364	-12.0126976892018	9.11323528321594e-22	1.21785962421158e-19	38.9787697608434
SLIT3	-1.28383268362051	0.281540543890909	-12.0083092461868	9.32528542331412e-22	1.23915657150479e-19	38.9560653547303
CDCA7	1.72942180415384	-0.397115397490909	12.0045264678365	9.51203452966659e-22	1.25687107942561e-19	38.9364934652525
RNASEH2A	1.27988725831282	-0.461995812809091	12.0020412149968	9.63676289158327e-22	1.26623834195552e-19	38.9236343993836
SGCG	-1.8355358516923	0.317410221054545	-11.9993676216466	9.77277459831238e-22	1.27697588084615e-19	38.9098003872661
SRPK1	0.827645566982049	-0.206944249713636	11.9914417849927	1.01873919889355e-21	1.32379811922521e-19	38.868786915543
ARHGAP24	-0.825877510363246	0.134601895295455	-11.9870722622533	1.04234637152587e-21	1.34703223397189e-19	38.8461744179532
QKI	-0.664114457745298	0.166123305463636	-11.9835093292819	1.06200105941267e-21	1.36290478715318e-19	38.8277351578331
PLAC9	-1.22376222545128	0.288507720063636	-11.9827535065977	1.0662180307661e-21	1.36290478715318e-19	38.823823441568
S1PR1	-1.6653550177094	0.4892855606	-11.9584128205393	1.21137934476105e-21	1.54008876696107e-19	38.6978302009827
SYNPO2	-1.44588693892478	0.297246421681818	-11.9549768938988	1.23340735093004e-21	1.55787456555548e-19	38.68004199599
TYRP1	-1.97519724277265	0.327608816781818	-11.9541734018426	1.23861625747821e-21	1.55787456555548e-19	38.6758821136915
NTN4	-1.81733921622906	0.736535164490909	-11.9517095818839	1.25472665854934e-21	1.56974313878088e-19	38.6631260389288
MKI67	1.66974437437692	-0.445078170513636	11.9221505573795	1.46519187855244e-21	1.8233498933097e-19	38.5100587745904
LSAMP	-0.884745915090597	0.158044975927273	-11.9207640011639	1.47589042833356e-21	1.82699699338975e-19	38.5028773509469
AK1	-0.95425830759658	0.287858279045455	-11.9158562629756	1.51439103318465e-21	1.86484173301063e-19	38.477457629043
SLC27A3	-1.43064250582564	0.3240800388	-11.9141007943253	1.52840554146491e-21	1.87229678829451e-19	38.46836478455
DLGAP5	2.77426764461025	-0.746454090881818	11.905880539469	1.59577993094396e-21	1.94470176040425e-19	38.4257835971055
DSP	2.35575296228376	-0.596292462727273	11.9006255982526	1.64040174392484e-21	1.98598241806614e-19	38.3985606520341
TNS1	-1.04717710438974	0.319973030309091	-11.8999137725169	1.64654154559055e-21	1.98598241806614e-19	38.3948729460893
C14orf132	-1.69031493040684	0.342293524654545	-11.892229923403	1.71430230639912e-21	2.04750006974023e-19	38.3550637893961
KAT2B	-1.06701517795384	0.373126847590909	-11.892157353541	1.71495541555623e-21	2.04750006974023e-19	38.3546877959044
CBFA2T3	-1.0410449732188	0.173412466209091	-11.8769856208082	1.85712076313477e-21	2.20603436105706e-19	38.2760741149923
FXYD1	-1.72591164126837	0.422710346709091	-11.8729901931871	1.89648582927079e-21	2.24147470876628e-19	38.2553691271129
COL6A6	-1.80961720983162	0.548578718177273	-11.8592884434281	2.03794437896041e-21	2.39662258965744e-19	38.1843570023108
GPM6B	-1.84264433913675	0.265370689263636	-11.8526188750347	2.11058101599795e-21	2.46969480080955e-19	38.1497865144784
TROAP	1.0279820448188	-0.379624090463636	11.850471516182	2.13451515311985e-21	2.48533645551381e-19	38.1386555058753
SULF1	2.30937902160341	-0.403552906509091	11.8454294425932	2.19178796783029e-21	2.53945088686544e-19	38.1125184264234
KLF2	-1.20221115872906	0.359257449240909	-11.8378737910823	2.28050846833449e-21	2.62929211643271e-19	38.0733486376423
GPR89A /// GPR89B	0.780935051486323	-0.109918769677273	11.8325968003202	2.34459841832071e-21	2.68999779506845e-19	38.0459898052402
FXYD6	-1.5105614572376	0.165367783236364	-11.8236394300196	2.45754673558032e-21	2.80589802042957e-19	37.9995460837296
ANGPT1	-1.78326828852136	0.418227508972727	-11.8204359512125	2.49925155424701e-21	2.83680539286306e-19	37.9829349848169
C11orf80	1.4180512937453	-0.204372884127273	11.8197146367264	2.50873946307617e-21	2.83680539286306e-19	37.9791946469806
ARHGEF3	-1.03587390951966	0.335362791281818	-11.8180623987411	2.53060865665545e-21	2.84784285189168e-19	37.9706269397231
COX7A1	-1.52870601848547	0.349159194872727	-11.8046867915954	2.71483055820385e-21	3.04061022518831e-19	37.9012616203936
ANKRD29	-2.36269186023162	0.68942035315	-11.8016998523444	2.75777184123298e-21	3.07406605240757e-19	37.8857700558058
LMO2	-0.843780230020511	0.172248802881818	-11.8004300455635	2.77623259009128e-21	3.07627152076218e-19	37.8791841288844
WFDC1	-2.11464046661196	0.486293835636364	-11.7997678270022	2.78590915783309e-21	3.07627152076218e-19	37.8757494564966
KIF14	1.71371664335641	-0.568661009168182	11.7977535620738	2.81555054298275e-21	3.09447424163338e-19	37.8653020841865
CCDC69	-1.23300348552991	0.4451941397	-11.7822349826076	3.0547717203704e-21	3.34177817967962e-19	37.7848041096378
SEPP1	-1.26743963042137	0.26680226145	-11.7812898058195	3.06998300983388e-21	3.34287038848579e-19	37.7799008396184
CTHRC1	3.3485216311094	-0.562656528372727	11.7793377116571	3.10163990592326e-21	3.36177744642005e-19	37.7697738468447
LRRFIP1	-0.795604543150426	0.193397219027273	-11.7767463540935	3.14416957861202e-21	3.39224167380526e-19	37.7563301718127
CEP55	2.36949263875555	-0.614582118727273	11.7511179064591	3.59757554642676e-21	3.86369757314874e-19	37.6233519769594
C19orf48 /// SNORD88C	0.956079962075212	-0.279191846181818	11.743349240818	3.74754796694401e-21	3.99841901709531e-19	37.5830353819618
VWF	-1.03181979187692	0.2473563103	-11.7428692036355	3.75701786895435e-21	3.99841901709531e-19	37.5805440491629
DLC1	-1.54295278455897	0.446278451572727	-11.7412140686756	3.7898536849856e-21	4.01519633652528e-19	37.571954006817
C10orf54	-1.06087488692393	0.272753488222727	-11.7293509297364	4.03377416402119e-21	4.23754785114947e-19	37.5103805924493
ESAM	-1.81507233605128	0.500918818763636	-11.7287926809962	4.04563230458015e-21	4.23754785114947e-19	37.5074829123262
KCNJ15	-1.50019084235384	0.336227372045455	-11.7284102167863	4.05377664331901e-21	4.23754785114947e-19	37.5054976601212
